PRISM
=====

Version: 4.4
Date: Thu Jul 12 05:38:16 EDT 2018
Hostname: storm-eval
Memory limits: cudd=1g, java(heap)=910.5m
Command line: prism -hybrid -epsilon 1E-10 -maxiters 100000000 -power -absolute -const k=3000 ../../CZK_project/Model/benchmark/devel/firstRejuvenation/firstRejuvenation_CTMC.pm -ss -exportss ../../CZK_project/Output/firstRejuvenation_1E-10_constant/hybrid/ph_3000_1E-10

Parsing model file "../../CZK_project/Model/benchmark/devel/firstRejuvenation/firstRejuvenation_CTMC.pm"...

Type:        CTMC
Modules:     firstRejuvenation trigger 
Variables:   status avail maintenance i 

---------------------------------------------------------------------

Computing steady-state probabilities...

Building model...
Model constants: k=3000

Computing reachable states...

Reachability (BFS): 6001 iterations in 0.18 seconds (average 0.000031, setup 0.00)

Time for model construction: 1.47 seconds.

Type:        CTMC
States:      15000 (1 initial)
Transitions: 21000

Rate matrix: 407 nodes (7 terminal), 21000 minterms, vars: 16r/16c

SCCs: 1, BSCCs: 1, non-BSCC states: 0
BSCC sizes: 1:15000

Initial states all in one BSCC (so no reachability probabilities computed)

Computing probabilities...
Engine: Hybrid

Building power method iteration matrix MTBDD... [nodes=476] [9.3 Kb]
Building hybrid MTBDD matrix... [levels=16, nodes=555] [26.0 KB]
Adding explicit sparse matrices... [levels=16, num=1, compact] [199.3 KB]
Allocating iteration vectors... [2 x 117.2 KB]
TOTAL: [459.7 KB]

Starting iterations...
Iteration 49346: max diff=0.000002, 5.00 sec so far
Iteration 98942: max diff=0.000001, 10.01 sec so far
Iteration 148937: max diff=0.000001, 15.01 sec so far
Iteration 198847: max diff=0.000000, 20.02 sec so far
Iteration 249104: max diff=0.000000, 25.02 sec so far
Iteration 299301: max diff=0.000000, 30.02 sec so far
Iteration 349526: max diff=0.000000, 35.03 sec so far
Iteration 399154: max diff=0.000000, 40.03 sec so far
Iteration 449120: max diff=0.000000, 45.04 sec so far
Iteration 499222: max diff=0.000000, 50.04 sec so far
Iteration 549176: max diff=0.000000, 55.04 sec so far
Iteration 598905: max diff=0.000000, 60.05 sec so far
Iteration 648898: max diff=0.000000, 65.05 sec so far
Iteration 698836: max diff=0.000000, 70.06 sec so far
Iteration 748636: max diff=0.000000, 75.06 sec so far
Iteration 796856: max diff=0.000000, 80.06 sec so far
Iteration 847039: max diff=0.000000, 85.07 sec so far
Iteration 897249: max diff=0.000000, 90.07 sec so far
Iteration 947543: max diff=0.000000, 95.08 sec so far
Iteration 996154: max diff=0.000000, 100.08 sec so far
Iteration 1046326: max diff=0.000000, 105.08 sec so far
Iteration 1096131: max diff=0.000000, 110.09 sec so far
Iteration 1146415: max diff=0.000000, 115.09 sec so far
Iteration 1196056: max diff=0.000000, 120.10 sec so far
Iteration 1245560: max diff=0.000000, 125.10 sec so far
Iteration 1295489: max diff=0.000000, 130.10 sec so far
Iteration 1345502: max diff=0.000000, 135.11 sec so far
Iteration 1395666: max diff=0.000000, 140.11 sec so far
Iteration 1445764: max diff=0.000000, 145.12 sec so far
Iteration 1495808: max diff=0.000000, 150.12 sec so far
Iteration 1545943: max diff=0.000000, 155.12 sec so far
Iteration 1596001: max diff=0.000000, 160.13 sec so far
Iteration 1645886: max diff=0.000000, 165.13 sec so far
Iteration 1695763: max diff=0.000000, 170.14 sec so far
Iteration 1745498: max diff=0.000000, 175.14 sec so far
Iteration 1795361: max diff=0.000000, 180.14 sec so far
Iteration 1845161: max diff=0.000000, 185.15 sec so far
Iteration 1894894: max diff=0.000000, 190.15 sec so far
Iteration 1944649: max diff=0.000000, 195.16 sec so far
Iteration 1994418: max diff=0.000000, 200.16 sec so far
Iteration 2044207: max diff=0.000000, 205.16 sec so far
Iteration 2094174: max diff=0.000000, 210.17 sec so far
Iteration 2143986: max diff=0.000000, 215.17 sec so far
Iteration 2193499: max diff=0.000000, 220.18 sec so far
Iteration 2243404: max diff=0.000000, 225.18 sec so far
Iteration 2293130: max diff=0.000000, 230.18 sec so far
Iteration 2342762: max diff=0.000000, 235.19 sec so far
Iteration 2392481: max diff=0.000000, 240.19 sec so far
Iteration 2442193: max diff=0.000000, 245.20 sec so far
Iteration 2492256: max diff=0.000000, 250.20 sec so far
Iteration 2541944: max diff=0.000000, 255.20 sec so far
Iteration 2592048: max diff=0.000000, 260.21 sec so far
Iteration 2641207: max diff=0.000000, 265.21 sec so far
Iteration 2690158: max diff=0.000000, 270.22 sec so far
Iteration 2739945: max diff=0.000000, 275.22 sec so far
Iteration 2789844: max diff=0.000000, 280.22 sec so far
Iteration 2839741: max diff=0.000000, 285.23 sec so far
Iteration 2889628: max diff=0.000000, 290.23 sec so far
Iteration 2939697: max diff=0.000000, 295.24 sec so far
Iteration 2989711: max diff=0.000000, 300.24 sec so far
Iteration 3039813: max diff=0.000000, 305.24 sec so far
Iteration 3089998: max diff=0.000000, 310.25 sec so far
Iteration 3140034: max diff=0.000000, 315.25 sec so far
Iteration 3190200: max diff=0.000000, 320.26 sec so far
Iteration 3240369: max diff=0.000000, 325.26 sec so far
Iteration 3290395: max diff=0.000000, 330.26 sec so far
Iteration 3340242: max diff=0.000000, 335.27 sec so far
Iteration 3390175: max diff=0.000000, 340.27 sec so far
Iteration 3440213: max diff=0.000000, 345.28 sec so far
Iteration 3490031: max diff=0.000000, 350.28 sec so far
Iteration 3540136: max diff=0.000000, 355.28 sec so far
Iteration 3590185: max diff=0.000000, 360.29 sec so far
Iteration 3640070: max diff=0.000000, 365.29 sec so far
Iteration 3690224: max diff=0.000000, 370.30 sec so far
Iteration 3740187: max diff=0.000000, 375.30 sec so far
Iteration 3790334: max diff=0.000000, 380.30 sec so far
Iteration 3840422: max diff=0.000000, 385.31 sec so far
Iteration 3890497: max diff=0.000000, 390.31 sec so far
Iteration 3940600: max diff=0.000000, 395.32 sec so far
Iteration 3990511: max diff=0.000000, 400.32 sec so far
Iteration 4040478: max diff=0.000000, 405.32 sec so far
Iteration 4090480: max diff=0.000000, 410.33 sec so far
Iteration 4139558: max diff=0.000000, 415.33 sec so far
Iteration 4188414: max diff=0.000000, 420.34 sec so far
Iteration 4238058: max diff=0.000000, 425.34 sec so far
Iteration 4287574: max diff=0.000000, 430.34 sec so far
Iteration 4337566: max diff=0.000000, 435.35 sec so far
Iteration 4387037: max diff=0.000000, 440.35 sec so far
Iteration 4436757: max diff=0.000000, 445.36 sec so far
Iteration 4485900: max diff=0.000000, 450.36 sec so far
Iteration 4535632: max diff=0.000000, 455.36 sec so far
Iteration 4584473: max diff=0.000000, 460.37 sec so far
Iteration 4634427: max diff=0.000000, 465.37 sec so far
Iteration 4684442: max diff=0.000000, 470.38 sec so far
Iteration 4734241: max diff=0.000000, 475.38 sec so far
Iteration 4783895: max diff=0.000000, 480.38 sec so far
Iteration 4833954: max diff=0.000000, 485.39 sec so far
Iteration 4883768: max diff=0.000000, 490.39 sec so far
Iteration 4933626: max diff=0.000000, 495.40 sec so far
Iteration 4983524: max diff=0.000000, 500.40 sec so far
Iteration 5033582: max diff=0.000000, 505.40 sec so far
Iteration 5083646: max diff=0.000000, 510.41 sec so far
Iteration 5133471: max diff=0.000000, 515.41 sec so far
Iteration 5183466: max diff=0.000000, 520.42 sec so far
Iteration 5233494: max diff=0.000000, 525.42 sec so far
Iteration 5283330: max diff=0.000000, 530.42 sec so far
Iteration 5333172: max diff=0.000000, 535.43 sec so far
Iteration 5383362: max diff=0.000000, 540.43 sec so far
Iteration 5433065: max diff=0.000000, 545.44 sec so far
Iteration 5482896: max diff=0.000000, 550.44 sec so far
Iteration 5532897: max diff=0.000000, 555.44 sec so far
Iteration 5582617: max diff=0.000000, 560.45 sec so far
Iteration 5632612: max diff=0.000000, 565.45 sec so far
Iteration 5682537: max diff=0.000000, 570.46 sec so far
Iteration 5732700: max diff=0.000000, 575.46 sec so far
Iteration 5782676: max diff=0.000000, 580.46 sec so far
Iteration 5832689: max diff=0.000000, 585.47 sec so far
Iteration 5882729: max diff=0.000000, 590.47 sec so far
Iteration 5932784: max diff=0.000000, 595.48 sec so far
